trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
Pan-UKB::categorical|6138|both_sexes|4|,Pan-UKB,GRCh37,categorical|6138|both_sexes|4|,,categorical,6138,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: A levels/AS levels and equivalent includes the Higher School Certificate O levels/GCSEs and equivalent includes the School Certificate.",CSEs or equivalent,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,other_candidate,"AFR,EUR,MID","AFR,MID",2,verified_from_official_manifest,categorical-6138-both_sexes-4.tsv.bgz,categorical-6138-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-4.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,1179.0,5174.0,PASS,76.0,865.0,n_too_low,943.0,7316.0,h2_z_insignificant,134.0,2391.0,h2_z_insignificant,55317.0,360999.0,PASS,147.0,1379.0,PASS
Pan-UKB::categorical|6138|both_sexes|5|,Pan-UKB,GRCh37,categorical|6138|both_sexes|5|,,categorical,6138,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: A levels/AS levels and equivalent includes the Higher School Certificate O levels/GCSEs and equivalent includes the School Certificate.",NVQ or HND or HNC or equivalent,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,other_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,categorical-6138-both_sexes-5.tsv.bgz,categorical-6138-both_sexes-5.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-5.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-5.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,1702.0,4651.0,h2_z_insignificant,141.0,800.0,n_too_low,1062.0,7197.0,h2_z_insignificant,279.0,2246.0,PASS,78286.0,338030.0,PASS,202.0,1324.0,h2_z_insignificant
Pan-UKB::categorical|6138|both_sexes|6|,Pan-UKB,GRCh37,categorical|6138|both_sexes|6|,,categorical,6138,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: A levels/AS levels and equivalent includes the Higher School Certificate O levels/GCSEs and equivalent includes the School Certificate.","Other professional qualifications eg: nursing, teaching",UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,other_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,categorical-6138-both_sexes-6.tsv.bgz,categorical-6138-both_sexes-6.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-6.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-6.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,1677.0,4676.0,h2_z_insignificant,189.0,752.0,n_too_low,1472.0,6787.0,PASS,582.0,1943.0,h2_z_insignificant,119849.0,296467.0,PASS,254.0,1272.0,PASS
Pan-UKB::categorical|6141|both_sexes|1|,Pan-UKB,GRCh37,categorical|6141|both_sexes|1|,,categorical,6141,How are people in household related to participant,"ACE touchscreen question ""How are the other people who live with you related to you? (You can select more than one answer)"" The following checks were performed: If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: Please select all the options that apply. Answer this question considering all the people who you counted in the household in response to the previous question. ~F6141~ was collected from all participants except those who indicated they were living in a sheltered accommodation or in a care home, as defined by their answers to ~F670~ and living alone, as defined by their answers to ~F670~","Husband, wife or partner",UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-6141-both_sexes-1.tsv.bgz,categorical-6141-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6141-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6141-both_sexes-1.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2799.0,3555.0,h2_z_insignificant,629.0,321.0,n_too_low,6488.0,2017.0,PASS,1847.0,741.0,h2_z_insignificant,309041.0,108947.0,PASS,974.0,561.0,h2_z_insignificant
Pan-UKB::categorical|6141|both_sexes|2|,Pan-UKB,GRCh37,categorical|6141|both_sexes|2|,,categorical,6141,How are people in household related to participant,"ACE touchscreen question ""How are the other people who live with you related to you? (You can select more than one answer)"" The following checks were performed: If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: Please select all the options that apply. Answer this question considering all the people who you counted in the household in response to the previous question. ~F6141~ was collected from all participants except those who indicated they were living in a sheltered accommodation or in a care home, as defined by their answers to ~F670~ and living alone, as defined by their answers to ~F670~",Son and/or daughter (include step-children),UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household,other_candidate,"EUR,MID",MID,1,verified_from_official_manifest,categorical-6141-both_sexes-2.tsv.bgz,categorical-6141-both_sexes-2.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6141-both_sexes-2.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6141-both_sexes-2.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,3310.0,3044.0,h2_z_insignificant,433.0,517.0,n_too_low,5573.0,2932.0,h2_z_insignificant,1349.0,1239.0,h2_z_insignificant,140386.0,277602.0,PASS,815.0,720.0,PASS
Pan-UKB::categorical|6142|both_sexes|4|,Pan-UKB,GRCh37,categorical|6142|both_sexes|4|,,categorical,6142,Current employment status,"ACE touchscreen question ""Which of the following describes your current situation? (You can select more than one answer)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: If more than one situation applies, select all that are appropriate.",Unable to work because of sickness or disability,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,other_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,categorical-6142-both_sexes-4.tsv.bgz,categorical-6142-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6142-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6142-both_sexes-4.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,396.0,6090.0,h2_z_insignificant,,,,593.0,7969.0,PASS,,,,16107.0,403009.0,PASS,158.0,1391.0,PASS
Pan-UKB::categorical|6142|both_sexes|6|,Pan-UKB,GRCh37,categorical|6142|both_sexes|6|,,categorical,6142,Current employment status,"ACE touchscreen question ""Which of the following describes your current situation? (You can select more than one answer)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: If more than one situation applies, select all that are appropriate.",Doing unpaid or voluntary work,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-6142-both_sexes-6.tsv.bgz,categorical-6142-both_sexes-6.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6142-both_sexes-6.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6142-both_sexes-6.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,216.0,6270.0,h2_z_insignificant,,,,205.0,8357.0,PASS,100.0,2511.0,h2_z_insignificant,15484.0,403632.0,PASS,62.0,1487.0,h2_z_insignificant
Pan-UKB::categorical|6143|both_sexes|3|,Pan-UKB,GRCh37,categorical|6143|both_sexes|3|,,categorical,6143,Transport type for commuting to job workplace,"ACE touchscreen question ""What types of transport do you use to get to and from work? (You can select more than one answer)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: If you have more than one 'current job' then answer this question for your MAIN job only. If you use more than one form of transport then select all that apply ~F6143~ was collected from participants who indicated they were in paid employment or self-employed, as defined by their answers to ~F6142~ except those who indicated they always work from home, as defined by their answers to ~F6142~",Public transport,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-6143-both_sexes-3.tsv.bgz,categorical-6143-both_sexes-3.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6143-both_sexes-3.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6143-both_sexes-3.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2051.0,2172.0,h2_z_insignificant,247.0,335.0,n_too_low,1371.0,3566.0,PASS,533.0,1052.0,h2_z_insignificant,45495.0,176125.0,PASS,270.0,527.0,h2_z_insignificant
Pan-UKB::categorical|6144|both_sexes|1|,Pan-UKB,GRCh37,categorical|6144|both_sexes|1|,,categorical,6144,"Never eat eggs, dairy, wheat, sugar","ACE touchscreen question ""Which of the following do you NEVER eat? (You can select more than one answer)"" The following checks were performed: If code 5 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed.",Eggs or foods containing eggs,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-6144-both_sexes-1.tsv.bgz,categorical-6144-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6144-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6144-both_sexes-1.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,469.0,6038.0,h2_z_insignificant,,,,979.0,7565.0,PASS,54.0,2579.0,h2_z_insignificant,10819.0,408078.0,PASS,83.0,1474.0,h2_z_insignificant
Pan-UKB::categorical|6144|both_sexes|5|,Pan-UKB,GRCh37,categorical|6144|both_sexes|5|,,categorical,6144,"Never eat eggs, dairy, wheat, sugar","ACE touchscreen question ""Which of the following do you NEVER eat? (You can select more than one answer)"" The following checks were performed: If code 5 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed.",I eat all of the above,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-6144-both_sexes-5.tsv.bgz,categorical-6144-both_sexes-5.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6144-both_sexes-5.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6144-both_sexes-5.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,4868.0,1639.0,h2_z_insignificant,731.0,220.0,n_too_low,6345.0,2199.0,PASS,2189.0,444.0,h2_z_insignificant,323510.0,95387.0,PASS,1178.0,379.0,h2_z_insignificant
Pan-UKB::categorical|6145|both_sexes|1|,Pan-UKB,GRCh37,categorical|6145|both_sexes|1|,,categorical,6145,"Illness, injury, bereavement, stress in last 2 years","ACE touchscreen question ""In the last 2 years have you experienced any of the following? (You can select more than one answer)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed.","Serious illness, injury or assault to yourself",UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"EUR,MID",MID,1,verified_from_official_manifest,categorical-6145-both_sexes-1.tsv.bgz,categorical-6145-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6145-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6145-both_sexes-1.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,749.0,5668.0,h2_z_insignificant,107.0,845.0,n_too_low,974.0,7381.0,h2_z_insignificant,183.0,2393.0,h2_z_insignificant,38628.0,379157.0,PASS,187.0,1337.0,PASS
Pan-UKB::categorical|6145|both_sexes|6|,Pan-UKB,GRCh37,categorical|6145|both_sexes|6|,,categorical,6145,"Illness, injury, bereavement, stress in last 2 years","ACE touchscreen question ""In the last 2 years have you experienced any of the following? (You can select more than one answer)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed.",Financial difficulties,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"CSA,EAS,EUR","CSA,EAS",2,verified_from_official_manifest,categorical-6145-both_sexes-6.tsv.bgz,categorical-6145-both_sexes-6.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6145-both_sexes-6.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6145-both_sexes-6.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2486.0,3931.0,h2_z_insignificant,243.0,709.0,n_too_low,1514.0,6841.0,PASS,410.0,2166.0,PASS,47588.0,370197.0,PASS,391.0,1133.0,h2_z_insignificant
Pan-UKB::categorical|6149|both_sexes|100|,Pan-UKB,GRCh37,categorical|6149|both_sexes|100|,,categorical,6149,Mouth/teeth dental problems,"ACE touchscreen question ""Do you have any of the following? (You can select more than one answer)"" The following checks were performed: If code -7 was selected, then no additional choices were allowed. If code -3 was selected, then no additional choices were allowed. If the participant activated the Help button they were shown the message: Answer this question thinking about the past year.",None of the above,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-6149-both_sexes-100.tsv.bgz,categorical-6149-both_sexes-100.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6149-both_sexes-100.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6149-both_sexes-100.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,3305.0,3188.0,h2_z_insignificant,544.0,413.0,n_too_low,4609.0,3916.0,PASS,1243.0,1371.0,h2_z_insignificant,253808.0,165170.0,PASS,856.0,687.0,h2_z_insignificant
