comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,phenotype_id,genome_build,canonical_group,unit_analysis_role,locked_mapping_tier,mapping_tiers_contributing,mixed_pool,primary_approval_eligible,sensitivity_pool_assignment,pools,n_A_pairs,n_B_pairs,n_target_indication_pairs,n_indications,indications,eur_population,comparison_population,chrom,chrom_ucsc,gene_start_1based,gene_end_1based,gene_start_0based,window_start_1based,window_end_1based,window_start_0based,window_bp,strand,gene_ids,gene_types,coordinate_gene_symbol,coordinate_match_method,gencode_release,coordinate_status,summary_stat_layout,eur_data_url,eur_index_url,comparison_data_url,comparison_index_url,source_population_label,source_schema_status,source_metadata_status,source_file_index_verified,coordinate_ready,eur_source_ready,comparison_source_ready,extraction_ready,unresolved_reason
cmp_34b9528111678889,gt_df32c27b840a5558,ACVRL1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,12,chr12,52300692,52317145,52300691,52200692,52417145,52200691,100000,+,ENSG00000139567.8,protein_coding,ACVRL1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_5893667a5f1fbc6e,gt_27028081fffa2432,BCL2,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,18,chr18,60790579,60987361,60790578,60690579,61087361,60690578,100000,-,ENSG00000171791.10,protein_coding,BCL2,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_d70cfe319e602e5c,gt_6d527f983ded21ce,DYRK3,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,1,chr1,206808881,206857764,206808880,206708881,206957764,206708880,100000,+,ENSG00000143479.11,protein_coding,DYRK3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_5636a0aa0df77617,gt_6543c2a00ddc02f5,EGLN1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Anemia,EUR,CSA,1,chr1,231499497,231560790,231499496,231399497,231660790,231399496,100000,-,ENSG00000135766.8,protein_coding,EGLN1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_2c670ce121f4e2ed,gt_6100c7305905baed,EGLN2,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Anemia,EUR,CSA,19,chr19,41304901,41314338,41304900,41204901,41414338,41204900,100000,+,ENSG00000269858.1,protein_coding,EGLN2,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_cdc7ff976577622c,gt_e581489a9e9ecfc2,EGLN3,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Anemia,EUR,CSA,14,chr14,34393437,34931980,34393436,34293437,35031980,34293436,100000,-,ENSG00000129521.9,protein_coding,EGLN3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_cf9640399f1b67f3,gt_357a52ecdb682313,EPOR,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Anemia,EUR,CSA,19,chr19,11488236,11495018,11488235,11388236,11595018,11388235,100000,-,ENSG00000187266.9,protein_coding,EPOR,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_216fcd5d6898b635,gt_71c56e5a21360fea,HAMP,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,19,chr19,35771619,35776046,35771618,35671619,35876046,35671618,100000,+,ENSG00000105697.3,protein_coding,HAMP,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_26e7bee77129079a,gt_4d13eda51c3b314b,IL6,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,7,chr7,22765503,22771621,22765502,22665503,22871621,22665502,100000,+,ENSG00000136244.7,protein_coding,IL6,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_33e4f0a27f768357,gt_75fe57ef3df525f5,PKLR,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,1,chr1,155259630,155271225,155259629,155159630,155371225,155159629,100000,-,ENSG00000143627.13,protein_coding,PKLR,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_e5dfc0ddc27b5597,gt_aa37c9461d658ae6,SLC40A1,Pan-UKB,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,continuous|30020|both_sexes||irnt,GRCh37,haemoglobin,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Anemia,EUR,CSA,2,chr2,190425305,190448484,190425304,190325305,190548484,190325304,100000,-,ENSG00000138449.6,protein_coding,SLC40A1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_836c47786aded226,gt_709069d1feb6b869,ESR1,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),continuous|3148|both_sexes||irnt,GRCh37,heel_bone_mineral_density,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,A,A,1,0,1,1,Osteoporosis,EUR,CSA,6,chr6,151977826,152450754,151977825,151877826,152550754,151877825,100000,+,ENSG00000091831.17,protein_coding,ESR1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_1c639976f96dce20,gt_49fc2519dd5d448f,GHRHR,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),continuous|3148|both_sexes||irnt,GRCh37,heel_bone_mineral_density,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Osteoporosis,EUR,CSA,7,chr7,30978284,31032869,30978283,30878284,31132869,30878283,100000,+,ENSG00000106128.14,protein_coding,GHRHR,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_d642ad82b0d16e5e,gt_1a54193972b2aa21,SOST,Pan-UKB,Pan-UKB::continuous|3148|both_sexes||irnt,Heel bone mineral density (BMD),continuous|3148|both_sexes||irnt,GRCh37,heel_bone_mineral_density,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Osteoporosis,EUR,CSA,17,chr17,41831099,41836156,41831098,41731099,41936156,41731098,100000,-,ENSG00000167941.2,protein_coding,SOST,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_dae661d54c93c969,gt_95af7ca2e8a7e102,ABCA1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hyperlipidemias,EUR,CSA,9,chr9,107543283,107690518,107543282,107443283,107790518,107443282,100000,-,ENSG00000165029.11,protein_coding,ABCA1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_ba79e47f387626ac,gt_bbdbb86b1024cfac,ADRB1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hyperlipidemias,EUR,CSA,10,chr10,115803806,115806667,115803805,115703806,115906667,115703805,100000,+,ENSG00000043591.4,protein_coding,ADRB1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_9f69821411a167c6,gt_d6604f91c9b9bd68,ADRB2,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hyperlipidemias,EUR,CSA,5,chr5,148206156,148208196,148206155,148106156,148308196,148106155,100000,+,ENSG00000169252.4,protein_coding,ADRB2,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_d6e8f8c5619c62bc,gt_1d807595f65d990d,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,True,False,A,"A,B",1,3,4,4,Dyslipidemias || Hypercholesterolemia || Hyperlipidemias || Hyperlipoproteinemia Type II,EUR,CSA,1,chr1,63063158,63071830,63063157,62963158,63171830,62963157,100000,+,ENSG00000132855.4,protein_coding,ANGPTL3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_d763b6b831bf0c0e,gt_1c018fe9f451c0ea,ANGPTL8,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hyperlipidemias,EUR,CSA,19,chr19,11348178,11352619,11348177,11248178,11452619,11248177,100000,+,ENSG00000130173.9,protein_coding,C19orf80,historical_symbol_alias,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_d17bec475888ffb1,gt_25de020ab85c0f34,APOA1,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,3,3,3,Hypercholesterolemia || Hyperlipidemias || Hyperlipoproteinemia Type II,EUR,CSA,11,chr11,116706467,116708666,116706466,116606467,116808666,116606466,100000,-,ENSG00000118137.5,protein_coding,APOA1,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_0eb599a4590e0b6e,gt_65aa7546aeba1725,APOB,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,True,False,A,"A,B",1,2,3,3,Hypercholesterolemia || Hyperlipidemias || Hyperlipoproteinemia Type II,EUR,CSA,2,chr2,21224301,21266945,21224300,21124301,21366945,21124300,100000,-,ENSG00000084674.9,protein_coding,APOB,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_89cac3a7cbb61501,gt_e4eae46191577e93,APOC3,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,3,3,3,Dyslipidemias || Hypercholesterolemia || Hyperlipidemias,EUR,CSA,11,chr11,116700422,116703788,116700421,116600422,116803788,116600421,100000,+,ENSG00000110245.7,protein_coding,APOC3,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_23670cc5cddedef4,gt_0b0678ba83486ccf,APOE,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hyperlipoproteinemia Type II,EUR,CSA,19,chr19,45409011,45412650,45409010,45309011,45512650,45309010,100000,+,ENSG00000130203.5,protein_coding,APOE,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_9d3113c9f8e31c30,gt_cbb5ddcaa2f8a827,CETP,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,3,3,3,Hypercholesterolemia || Hyperlipidemias || Hyperlipoproteinemia Type II,EUR,CSA,16,chr16,56995762,57017757,56995761,56895762,57117757,56895761,100000,+,ENSG00000087237.6,protein_coding,CETP,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
cmp_ecfb4236612a906f,gt_af31839ea5782bf6,DGAT2,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,PRIMARY,Direct quantitative readout,Direct quantitative readout,False,True,B,B,0,1,1,1,Hyperlipidemias,EUR,CSA,11,chr11,75470557,75512579,75470556,75370557,75612579,75370556,100000,+,ENSG00000062282.10,protein_coding,DGAT2,exact_gene_name,GENCODE v19,MATCHED,single_multianalysis_bgzf,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,CSA,TO_VALIDATE_IN_15B2,MATCHED_TRAIT_CATALOG,True,True,True,True,True,
