indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_score,exact_normalized_match,phrase_inclusion,token_containment,token_jaccard,sequence_similarity,shared_informative_tokens,matched_indication_term,matched_trait_term,trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID,manual_mapping_tier,manual_mapping_decision,manual_mapping_rationale,reviewer_notes
D006073,Gout,Gout,2,2,1,1,5,4.7368421052631575,False,False,0.0,0.0,0.3157894736842105,,Gouts,Osteoarthrosis,Pan-UKB::phecode|740|both_sexes||,Pan-UKB,GRCh37,phecode|740|both_sexes||,,phecode,740,Osteoarthrosis,,,musculoskeletal,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS,,,,
D006073,Gout,Gout,2,2,1,1,6,4.5,False,False,0.0,0.0,0.3,,Gouts,Arthropathy NOS,Pan-UKB::phecode|716.9|both_sexes||,Pan-UKB,GRCh37,phecode|716.9|both_sexes||,,phecode,716.9,Arthropathy NOS,,,musculoskeletal,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-716.9-both_sexes.tsv.bgz,phecode-716.9-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.9-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.9-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,605.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,880.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,41824.0,372332.0,PASS,122.0,1456.0,h2_z_insignificant,,,,
D006073,Gout,Gout,2,2,1,1,7,4.444444444444445,False,False,0.0,0.0,0.2962962962962963,,Gouts,Venous thromboembolism,GBMI::VTE,GBMI,GRCh38,VTE,VTE,disease,,Venous thromboembolism,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006073,Gout,Gout,2,2,1,1,8,4.137931034482759,False,False,0.0,0.0,0.27586206896551724,,Gouts,Poisoning by antibiotics,Pan-UKB::phecode|960|both_sexes||,Pan-UKB,GRCh37,phecode|960|both_sexes||,,phecode,960,Poisoning by antibiotics,,,injuries & poisonings,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-960-both_sexes.tsv.bgz,phecode-960-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-960-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-960-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,334.0,6089.0,h2_z_insignificant,,,,479.0,8150.0,PASS,108.0,2535.0,h2_z_insignificant,23061.0,383239.0,PASS,83.0,1478.0,h2_z_insignificant,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,1,7.647058823529411,False,False,0.0,0.0,0.5098039215686274,,"Enlargement, Male Breast",Internal derangement of knee,Pan-UKB::phecode|835|both_sexes||,Pan-UKB,GRCh37,phecode|835|both_sexes||,,phecode,835,Internal derangement of knee,,,injuries & poisonings,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-835-both_sexes.tsv.bgz,phecode-835-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-835-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-835-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,276.0,6291.0,h2_z_insignificant,,,,399.0,8393.0,h2_z_insignificant,63.0,2630.0,h2_z_insignificant,17832.0,397432.0,PASS,67.0,1521.0,PASS,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,2,7.5,False,False,0.0,0.0,0.5,,"Enlargement, Male Breast",Heart failure,GBMI::HF,GBMI,GRCh38,HF,HF,disease,,Heart failure,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,3,6.818181818181818,False,False,0.0,0.0,0.45454545454545453,,"Enlargement, Male Breast",Other mental disorder,Pan-UKB::phecode|306|both_sexes||,Pan-UKB,GRCh37,phecode|306|both_sexes||,,phecode,306,Other mental disorder,,,mental disorders,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-306-both_sexes.tsv.bgz,phecode-306-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-306-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-306-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,310.0,6116.0,h2_z_insignificant,84.0,875.0,n_too_low,464.0,8189.0,h2_z_insignificant,86.0,2585.0,PASS,39711.0,369930.0,PASS,143.0,1419.0,h2_z_insignificant,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,4,6.75,False,False,0.0,0.0,0.45,,"Gynecomastia, Newborn",K44 Diaphragmatic hernia,Pan-UKB::icd10|K44|both_sexes||,Pan-UKB,GRCh37,icd10|K44|both_sexes||,,icd10,K44,K44 Diaphragmatic hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K44 Diaphragmatic hernia,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6310.0,h2_z_insignificant,70.0,910.0,n_too_low,660.0,8216.0,h2_z_insignificant,88.0,2621.0,h2_z_insignificant,33359.0,387172.0,PASS,139.0,1460.0,PASS,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,5,6.75,False,False,0.0,0.0,0.45,,"Gynecomastia, Newborn",Diaphragmatic hernia,Pan-UKB::phecode|550.2|both_sexes||,Pan-UKB,GRCh37,phecode|550.2|both_sexes||,,phecode,550.2,Diaphragmatic hernia,,,digestive,direct_disease_candidate,"CSA,EUR,MID","CSA,MID",2.0,verified_from_official_manifest,phecode-550.2-both_sexes.tsv.bgz,phecode-550.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6019.0,h2_z_insignificant,70.0,868.0,n_too_low,660.0,7837.0,PASS,88.0,2581.0,h2_z_insignificant,33482.0,363863.0,PASS,139.0,1375.0,PASS,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,6,6.666666666666666,False,False,0.0,0.0,0.4444444444444444,,Gynecomastia,J45 Asthma,Pan-UKB::icd10|J45|both_sexes||,Pan-UKB,GRCh37,icd10|J45|both_sexes||,,icd10,J45,J45 Asthma,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J45 Asthma,direct_disease_candidate,"CSA,EUR,MID","CSA,MID",2.0,verified_from_official_manifest,icd10-J45-both_sexes.tsv.bgz,icd10-J45-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J45-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J45-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,573.0,6063.0,h2_z_insignificant,64.0,916.0,n_too_low,900.0,7976.0,PASS,149.0,2560.0,h2_z_insignificant,31030.0,389501.0,PASS,139.0,1460.0,PASS,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,7,6.666666666666666,False,False,0.0,0.0,0.4444444444444444,,"Enlargement, Male Breast",Essential hypertension,Pan-UKB::phecode|401.1|both_sexes||,Pan-UKB,GRCh37,phecode|401.1|both_sexes||,,phecode,401.1,Essential hypertension,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-401.1-both_sexes.tsv.bgz,phecode-401.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2026.0,4589.0,h2_z_insignificant,158.0,816.0,n_too_low,2682.0,6170.0,PASS,431.0,2272.0,h2_z_insignificant,94062.0,325488.0,PASS,346.0,1245.0,h2_z_insignificant,,,,
D006177,Gynecomastia,Gynecomastia,1,1,0,1,8,6.666666666666666,False,False,0.0,0.0,0.4444444444444444,,Gynecomastia,Asthma,GBMI::Asthma,GBMI,GRCh38,Asthma,Asthma,disease,,Asthma,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,1,44.5,False,False,0.5,0.2,0.5,allergy,"Allergies, Pollen",Allergy/adverse effect of penicillin,Pan-UKB::phecode|960.2|both_sexes||,Pan-UKB,GRCh37,phecode|960.2|both_sexes||,,phecode,960.2,Allergy/adverse effect of penicillin,,,injuries & poisonings,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-960.2-both_sexes.tsv.bgz,phecode-960.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-960.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-960.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,298.0,6089.0,h2_z_insignificant,,,,434.0,8150.0,PASS,93.0,2535.0,h2_z_insignificant,20021.0,383239.0,PASS,72.0,1478.0,h2_z_insignificant,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,2,38.22222222222222,False,False,0.5,0.1111111111111111,0.28888888888888886,allergy,Pollen Allergies,"Z88 Personal history of allergy to drugs, medicaments and biologocal substances",Pan-UKB::icd10|Z88|both_sexes||,Pan-UKB,GRCh37,icd10|Z88|both_sexes||,,icd10,Z88,"Z88 Personal history of allergy to drugs, medicaments and biologocal substances",truncated: true,,"Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z88 Personal history of allergy to drugs, medicaments and biologocal substances",direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-Z88-both_sexes.tsv.bgz,icd10-Z88-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z88-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z88-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,510.0,6126.0,h2_z_insignificant,55.0,925.0,n_too_low,638.0,8238.0,PASS,161.0,2548.0,h2_z_insignificant,32513.0,388018.0,PASS,108.0,1491.0,h2_z_insignificant,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,3,8.75,False,False,0.0,0.0,0.5833333333333334,,Pollinosis,K80 Cholelithiasis,Pan-UKB::icd10|K80|both_sexes||,Pan-UKB,GRCh37,icd10|K80|both_sexes||,,icd10,K80,K80 Cholelithiasis,truncated: true,,"Chapter XI Diseases of the digestive system | K80-K87 Disorders of gallbladder, biliary tract and pancreas | K80 Cholelithiasis",direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,icd10-K80-both_sexes.tsv.bgz,icd10-K80-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K80-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,120.0,6516.0,h2_z_insignificant,,,,253.0,8623.0,h2_z_insignificant,67.0,2642.0,PASS,16983.0,403548.0,PASS,,,,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,4,8.75,False,False,0.0,0.0,0.5833333333333334,,Pollinosis,Cholelithiasis,Pan-UKB::phecode|574.1|both_sexes||,Pan-UKB,GRCh37,phecode|574.1|both_sexes||,,phecode,574.1,Cholelithiasis,,,digestive,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-574.1-both_sexes.tsv.bgz,phecode-574.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-574.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-574.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,120.0,6470.0,h2_z_insignificant,,,,255.0,8541.0,h2_z_insignificant,68.0,2623.0,PASS,17278.0,399542.0,PASS,,,,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,5,7.647058823529411,False,False,0.0,0.0,0.5098039215686274,,Seasonal Allergic Rhinitis,Abdominal aortic aneurysm,GBMI::AAA,GBMI,GRCh38,AAA,AAA,disease,,Abdominal aortic aneurysm,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,6,7.5,False,False,0.0,0.0,0.5,,Seasonal Allergic Rhinitis,Chronic bronchitis,Pan-UKB::phecode|496.2|both_sexes||,Pan-UKB,GRCh37,phecode|496.2|both_sexes||,,phecode,496.2,Chronic bronchitis,,,respiratory,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,7,7.142857142857142,False,False,0.0,0.0,0.47619047619047616,,Seasonal Allergic Rhinitis,Abdominal hernia,Pan-UKB::phecode|550|both_sexes||,Pan-UKB,GRCh37,phecode|550|both_sexes||,,phecode,550,Abdominal hernia,,,digestive,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-550-both_sexes.tsv.bgz,phecode-550-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,617.0,6019.0,h2_z_insignificant,112.0,868.0,n_too_low,,,,128.0,2581.0,PASS,56668.0,363863.0,PASS,224.0,1375.0,h2_z_insignificant,,,,
D006255,"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Seasonal",2,2,0,2,8,7.0588235294117645,False,False,0.0,0.0,0.47058823529411764,,"Allergies, Pollen",F32 Depressive episode,Pan-UKB::icd10|F32|both_sexes||,Pan-UKB,GRCh37,icd10|F32|both_sexes||,,icd10,F32,F32 Depressive episode,truncated: true,,Chapter V Mental and behavioural disorders | F30-F39 Mood [affective] disorders | F32 Depressive episode,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-F32-both_sexes.tsv.bgz,icd10-F32-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F32-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F32-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,187.0,6449.0,h2_z_insignificant,,,,277.0,8599.0,PASS,,,,15674.0,404857.0,PASS,76.0,1523.0,h2_z_insignificant,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,1,52.46666666666666,False,False,0.5,0.3333333333333333,0.72,cancer,Head Cancer,Thyroid cancer,GBMI::ThC,GBMI,GRCh38,ThC,ThC,disease,,Thyroid cancer,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,2,52.46666666666666,False,False,0.5,0.3333333333333333,0.72,cancer,Neck Cancer,Uterine cancer,GBMI::UtC,GBMI,GRCh38,UtC,UtC,disease,,Uterine cancer,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,3,8.4375,False,False,0.0,0.0,0.5625,,Cancer of Neck,Calculus of kidney,Pan-UKB::phecode|594.1|both_sexes||,Pan-UKB,GRCh37,phecode|594.1|both_sexes||,,phecode,594.1,Calculus of kidney,,,genitourinary,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-594.1-both_sexes.tsv.bgz,phecode-594.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-594.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-594.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,,,,,,,106.0,8639.0,PASS,,,,3758.0,411207.0,PASS,,,,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,4,8.076923076923077,False,False,0.0,0.0,0.5384615384615384,,Cancer of Head and Neck,N20 Calculus of kidney and ureter,Pan-UKB::icd10|N20|both_sexes||,Pan-UKB,GRCh37,icd10|N20|both_sexes||,,icd10,N20,N20 Calculus of kidney and ureter,truncated: true,,Chapter XIV Diseases of the genitourinary system | N20-N23 Urolithiasis | N20 Calculus of kidney and ureter,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-N20-both_sexes.tsv.bgz,icd10-N20-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-N20-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-N20-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,59.0,6577.0,h2_z_insignificant,,,,154.0,8722.0,PASS,,,,5530.0,415001.0,PASS,,,,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,5,7.647058823529411,False,False,0.0,0.0,0.5098039215686274,,Cancer of the Head and Neck,R07 Pain in throat and chest,Pan-UKB::icd10|R07|both_sexes||,Pan-UKB,GRCh37,icd10|R07|both_sexes||,,icd10,R07,R07 Pain in throat and chest,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R00-R09 Symptoms and signs involving the circulatory and respiratory systems | R07 Pain in throat and chest",direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-R07-both_sexes.tsv.bgz,icd10-R07-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R07-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R07-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,782.0,5854.0,h2_z_insignificant,99.0,881.0,n_too_low,1365.0,7511.0,PASS,165.0,2544.0,h2_z_insignificant,36262.0,384269.0,PASS,187.0,1412.0,h2_z_insignificant,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,6,7.5,False,False,0.0,0.0,0.5,,Neck Cancer,Back pain,Pan-UKB::phecode|760|both_sexes||,Pan-UKB,GRCh37,phecode|760|both_sexes||,,phecode,760,Back pain,,,symptoms,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-760-both_sexes.tsv.bgz,phecode-760-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-760-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-760-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,426.0,6210.0,h2_z_insignificant,,,,536.0,8340.0,PASS,59.0,2650.0,h2_z_insignificant,17794.0,402737.0,PASS,96.0,1503.0,h2_z_insignificant,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,7,7.5,False,False,0.0,0.0,0.5,,Head Cancer,Heart failure,GBMI::HF,GBMI,GRCh38,HF,HF,disease,,Heart failure,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006258,Head and Neck Neoplasms,Head and Neck Neoplasms,2,2,0,2,8,7.297297297297297,False,False,0.0,0.0,0.4864864864864865,,Head Cancers,Abdominal aortic aneurysm,GBMI::AAA,GBMI,GRCh38,AAA,AAA,disease,,Abdominal aortic aneurysm,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006333,Heart Failure,Heart Failure,1,1,0,1,1,275.0,True,True,1.0,1.0,1.0,failure | heart,Heart Failure,Heart failure,GBMI::HF,GBMI,GRCh38,HF,HF,disease,,Heart failure,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D006333,Heart Failure,Heart Failure,1,1,0,1,2,48.52380952380952,False,False,0.5,0.3333333333333333,0.45714285714285713,heart,Heart Failure,Ischemic Heart Disease,Pan-UKB::phecode|411|both_sexes||,Pan-UKB,GRCh37,phecode|411|both_sexes||,,phecode,411,Ischemic Heart Disease,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant,,,,
D006333,Heart Failure,Heart Failure,1,1,0,1,3,44.20454545454545,False,False,0.5,0.25,0.36363636363636365,heart,Heart Failure,I25 Chronic ischaemic heart disease,Pan-UKB::icd10|I25|both_sexes||,Pan-UKB,GRCh37,icd10|I25|both_sexes||,,icd10,I25,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant,,,,
D006333,Heart Failure,Heart Failure,1,1,0,1,4,43.17622950819672,False,False,0.5,0.25,0.29508196721311475,heart,Heart Failure,"Other chronic ischemic heart disease, unspecified",Pan-UKB::phecode|411.8|both_sexes||,Pan-UKB,GRCh37,phecode|411.8|both_sexes||,,phecode,411.8,"Other chronic ischemic heart disease, unspecified",,,circulatory system,direct_disease_candidate,"CSA,EAS,EUR","CSA,EAS",2.0,verified_from_official_manifest,phecode-411.8-both_sexes.tsv.bgz,phecode-411.8-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.8-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.8-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6224.0,h2_z_insignificant,52.0,910.0,n_too_low,1205.0,7496.0,PASS,83.0,2605.0,PASS,31198.0,382052.0,PASS,136.0,1430.0,h2_z_insignificant,,,,
