comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible,approval_pool,approval_group,portability_deming_slope,portability_fiqt_slope,portability_naive_slope,portability_deming_ci_lower,portability_fiqt_ci_lower,portability_naive_ci_lower,portability_deming_ci_upper,portability_fiqt_ci_upper,portability_naive_ci_upper,portability_n_variants,portability_sign_concordance,portability_pearson_r,portability_lead_sign_concordant,portability_median_abs_eur_z,portability_deming_near_boundary,portability_primary_r2_threshold,coloc_comparison_prior_stability,coloc_primary_category,coloc_primary_pp_h3,coloc_primary_pp_h4,coloc_primary_conditional_h4,coloc_minimum_pp_h3,coloc_maximum_pp_h3,coloc_minimum_pp_h4,coloc_maximum_pp_h4,portability_final_available,coloc_powered_final_available,both_final_mechanisms_available,mechanistic_availability
cmp_e25a0fa2823ae3a3,gt_3ff7791c43db60b1,SERPINA1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2263,925,,0,726,0,726,726,688,726,726,726,576,724,545,545.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,53597.0,882000.0,935597.0,0.05860466778074975,True,binary,cc,19044.0,310689.0,329733.0,0.057755820618500424,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_e25a0fa2823ae3a3.parquet,intermediate/15b4/comparisons/cmp_e25a0fa2823ae3a3.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_c35377dfaf49ea97,gt_44622dded6eb753b,TSLP,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2292,1893,,0,1102,2,1102,1104,1044,1104,1104,1104,487,1103,464,464.0,0,0,0.0,0.0,True,True,0.0,0.0,0.0,1.0,binary,cc,58559.0,937358.0,995917.0,0.0587990766298798,True,binary,cc,1978.0,27704.0,29682.0,0.06663971430496597,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c35377dfaf49ea97.parquet,intermediate/15b4/comparisons/cmp_c35377dfaf49ea97.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_c063a7c82b7e6460,gt_44622dded6eb753b,TSLP,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2292,923,,0,916,0,916,916,886,916,916,916,541,916,521,521.0,0,0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,58559.0,937358.0,995917.0,0.0587990766298798,True,binary,cc,1503.0,13583.0,15086.0,0.09962879490918733,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c063a7c82b7e6460.parquet,intermediate/15b4/comparisons/cmp_c063a7c82b7e6460.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_a0f1de8e567920f2,gt_44622dded6eb753b,TSLP,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2292,862,,0,649,2,649,651,618,651,651,651,474,651,449,449.0,0,0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,58559.0,937358.0,995917.0,0.0587990766298798,True,binary,cc,19044.0,310689.0,329733.0,0.057755820618500424,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_a0f1de8e567920f2.parquet,intermediate/15b4/comparisons/cmp_a0f1de8e567920f2.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_6800e614a6b5f52f,gt_e905fdaa484f8536,PPARG,GBMI,GBMI::Gout,Gout,AFR,PRIMARY,False,True,0.01,5e-08,3,50,3322,2333,,0,1625,0,1625,1625,1512,1625,1625,1625,833,1623,765,765.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,1312.0,33902.0,35214.0,0.03725790878627819,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_6800e614a6b5f52f.parquet,intermediate/15b4/comparisons/cmp_6800e614a6b5f52f.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_a534830fc4deffe0,gt_e905fdaa484f8536,PPARG,GBMI,GBMI::Gout,Gout,AMR,PRIMARY,False,True,0.01,5e-08,3,50,3322,1364,,0,1362,0,1362,1362,1280,1362,1362,1362,944,1360,884,884.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,2.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,557.0,17629.0,18186.0,0.03062795557021885,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_a534830fc4deffe0.parquet,intermediate/15b4/comparisons/cmp_a534830fc4deffe0.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_aa25e446bf465f9f,gt_e905fdaa484f8536,PPARG,GBMI,GBMI::Gout,Gout,EAS,PRIMARY,False,True,0.01,5e-08,3,50,3322,1401,,0,855,0,855,855,784,855,855,855,781,854,715,715.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,10425.0,338934.0,349359.0,0.029840364782358547,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_aa25e446bf465f9f.parquet,intermediate/15b4/comparisons/cmp_aa25e446bf465f9f.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_f6c8d3d544ec5e35,gt_2a7e2fce1378c79e,SLC22A12,GBMI,GBMI::Gout,Gout,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1710,1184,,0,710,0,710,710,675,710,710,710,258,707,243,243.0,146,0,146.0,0.0,True,True,0.0,0.0,3.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,1312.0,33902.0,35214.0,0.03725790878627819,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f6c8d3d544ec5e35.parquet,intermediate/15b4/comparisons/cmp_f6c8d3d544ec5e35.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,-0.7143098886348315,-0.9351119779702272,-0.9268437369114539,-1.8517313669413764,-1.8517313670208917,-1.8517313670208921,0.5832477353361658,0.5832477355495376,0.5832477355495377,3.0,0.3333333333333333,-0.8710916706867925,False,7.663890991672975,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_463c53e9f46e30d8,gt_2a7e2fce1378c79e,SLC22A12,GBMI,GBMI::Gout,Gout,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1710,596,,0,594,1,594,595,567,595,595,595,303,593,287,287.0,151,0,151.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,557.0,17629.0,18186.0,0.03062795557021885,True,True,,True,,False,intermediate/15b4/comparisons/cmp_463c53e9f46e30d8.parquet,intermediate/15b4/comparisons/cmp_463c53e9f46e30d8.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_ed5bdc4e95af264b,gt_2a7e2fce1378c79e,SLC22A12,GBMI,GBMI::Gout,Gout,EAS,PRIMARY,False,True,0.01,5e-08,3,50,1710,662,,0,370,0,370,370,349,370,370,370,254,367,236,236.0,146,99,146.0,99.0,True,True,0.0,0.0,3.0,0.0,binary,cc,24278.0,1027375.0,1051653.0,0.023085561492241263,True,binary,cc,10425.0,338934.0,349359.0,0.029840364782358547,True,True,,True,,True,intermediate/15b4/comparisons/cmp_ed5bdc4e95af264b.parquet,intermediate/15b4/comparisons/cmp_ed5bdc4e95af264b.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True,A,Launched/approved,,,,,,,,,,,,,,,,,ROBUST_DISTINCT,DISTINCT_H3_GE_0P8,0.999999999060563,6.585850505864262e-10,6.58585050771391e-10,0.9999999931332866,0.9999999996532836,6.585850509767846e-11,6.5858504668281364e-09,False,True,False,COLOC_POWERED_ONLY
cmp_c885448f2de8c219,gt_a079fbca689ff34a,ENPEP,GBMI,GBMI::HF,Heart failure,AFR,PRIMARY,False,True,0.01,5e-08,3,50,3682,2803,,0,1856,0,1856,1856,1764,1856,1856,1856,1048,1852,986,986.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,2.0,binary,cc,52496.0,967945.0,1020441.0,0.051444424518419,True,binary,cc,1367.0,29835.0,31202.0,0.043811294147811035,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c885448f2de8c219.parquet,intermediate/15b4/comparisons/cmp_c885448f2de8c219.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_6e7939515f8cf701,gt_a079fbca689ff34a,ENPEP,GBMI,GBMI::HF,Heart failure,AMR,PRIMARY,False,True,0.01,5e-08,3,50,3682,956,,0,956,0,956,956,956,956,956,956,898,954,896,896.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,52496.0,967945.0,1020441.0,0.051444424518419,True,binary,cc,1170.0,13217.0,14387.0,0.08132341697365678,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_6e7939515f8cf701.parquet,intermediate/15b4/comparisons/cmp_6e7939515f8cf701.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_57f23e9f3c62a4e3,gt_a079fbca689ff34a,ENPEP,GBMI,GBMI::HF,Heart failure,EAS,PRIMARY,False,True,0.01,5e-08,3,50,3682,1690,,0,1205,0,1205,1205,1138,1205,1205,1205,998,1203,936,936.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,1.0,binary,cc,52496.0,967945.0,1020441.0,0.051444424518419,True,binary,cc,12665.0,245263.0,257928.0,0.04910285040786576,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_57f23e9f3c62a4e3.parquet,intermediate/15b4/comparisons/cmp_57f23e9f3c62a4e3.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_4be46e9df16bdc7f,gt_03254368f30b6f1a,GRM7,GBMI,GBMI::Stroke,Stroke,AFR,PRIMARY,False,True,0.01,5e-08,3,50,13642,9836,,0,6714,2,6714,6716,6423,6716,6716,6716,3835,6703,3670,3670.0,0,0,0.0,0.0,True,True,0.0,1.0,9.0,10.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,1161.0,24416.0,25577.0,0.04539234468467764,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_4be46e9df16bdc7f.parquet,intermediate/15b4/comparisons/cmp_4be46e9df16bdc7f.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_2d9c2479a74e3976,gt_03254368f30b6f1a,GRM7,GBMI,GBMI::Stroke,Stroke,AMR,PRIMARY,False,True,0.01,5e-08,3,50,13642,3930,,0,3929,0,3929,3929,3929,3929,3929,3929,3445,3914,3430,3430.0,0,0,0.0,0.0,True,True,0.0,0.0,5.0,13.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,903.0,14161.0,15064.0,0.05994423791821561,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_2d9c2479a74e3976.parquet,intermediate/15b4/comparisons/cmp_2d9c2479a74e3976.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_79fcc73cc62d5315,gt_03254368f30b6f1a,GRM7,GBMI,GBMI::Stroke,Stroke,EAS,PRIMARY,False,True,0.01,5e-08,3,50,13642,4312,,0,3980,1,3980,3981,3785,3981,3981,3981,3170,3971,3014,3014.0,0,0,0.0,0.0,True,True,0.0,0.0,10.0,3.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,23345.0,245585.0,268930.0,0.08680697579295728,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_79fcc73cc62d5315.parquet,intermediate/15b4/comparisons/cmp_79fcc73cc62d5315.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_780fe24835686fbc,gt_df4ae7bd29d46c68,NOS3,GBMI,GBMI::Stroke,Stroke,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2087,1287,,0,828,1,828,829,782,829,829,829,450,827,421,421.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,1161.0,24416.0,25577.0,0.04539234468467764,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_780fe24835686fbc.parquet,intermediate/15b4/comparisons/cmp_780fe24835686fbc.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_97f0844c885d9fb6,gt_df4ae7bd29d46c68,NOS3,GBMI,GBMI::Stroke,Stroke,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2087,485,,0,485,0,485,485,485,485,485,485,443,483,441,441.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,903.0,14161.0,15064.0,0.05994423791821561,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_97f0844c885d9fb6.parquet,intermediate/15b4/comparisons/cmp_97f0844c885d9fb6.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_ac5fbac82218e519,gt_df4ae7bd29d46c68,NOS3,GBMI,GBMI::Stroke,Stroke,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2087,540,,0,473,0,473,473,447,473,473,473,401,471,377,377.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,23345.0,245585.0,268930.0,0.08680697579295728,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_ac5fbac82218e519.parquet,intermediate/15b4/comparisons/cmp_ac5fbac82218e519.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_6364ed274b2cf7c7,gt_7833a3b8c0f390b0,PDE3A,GBMI,GBMI::Stroke,Stroke,AFR,PRIMARY,False,True,0.01,5e-08,3,50,5564,3801,,0,2647,1,2647,2648,2483,2648,2648,2648,1713,2646,1618,1618.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,1161.0,24416.0,25577.0,0.04539234468467764,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_6364ed274b2cf7c7.parquet,intermediate/15b4/comparisons/cmp_6364ed274b2cf7c7.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_4bb3932dc40b166f,gt_7833a3b8c0f390b0,PDE3A,GBMI,GBMI::Stroke,Stroke,AMR,PRIMARY,False,True,0.01,5e-08,3,50,5564,1778,,0,1778,0,1778,1778,1778,1778,1778,1778,1661,1777,1660,1660.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,903.0,14161.0,15064.0,0.05994423791821561,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_4bb3932dc40b166f.parquet,intermediate/15b4/comparisons/cmp_4bb3932dc40b166f.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_f24775dac78705fb,gt_7833a3b8c0f390b0,PDE3A,GBMI,GBMI::Stroke,Stroke,EAS,PRIMARY,False,True,0.01,5e-08,3,50,5564,1735,,0,1623,2,1623,1625,1528,1625,1625,1625,1368,1624,1280,1282.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,34503.0,1004879.0,1039382.0,0.03319568743734257,True,binary,cc,23345.0,245585.0,268930.0,0.08680697579295728,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_f24775dac78705fb.parquet,intermediate/15b4/comparisons/cmp_f24775dac78705fb.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_265dc57729ae86b6,gt_9ef583411089c1bf,F10,GBMI,GBMI::VTE,Venous thromboembolism,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2095,1777,,0,1127,0,1127,1127,1050,1127,1127,1126,514,1122,482,482.0,1,0,1.0,0.0,True,True,0.0,0.0,4.0,4.0,binary,cc,23516.5,866681.0,890071.0,0.026948459346755476,True,binary,cc,1271.0,30011.0,31282.0,0.045096591608219515,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_265dc57729ae86b6.parquet,intermediate/15b4/comparisons/cmp_265dc57729ae86b6.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_f36a992544b645f8,gt_9ef583411089c1bf,F10,GBMI,GBMI::VTE,Venous thromboembolism,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2095,444,,0,444,0,444,444,444,444,444,444,427,442,425,425.0,1,0,1.0,0.0,True,True,0.0,0.0,2.0,2.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1037.0,12479.0,13516.0,0.07672388280556378,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_f36a992544b645f8.parquet,intermediate/15b4/comparisons/cmp_f36a992544b645f8.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_86e5db71c1bb33ea,gt_9ef583411089c1bf,F10,GBMI,GBMI::VTE,Venous thromboembolism,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2095,371,,0,366,0,366,366,366,366,366,366,348,364,346,346.0,1,0,1.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,193.0,77462.0,77655.0,0.0024853518768913787,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_86e5db71c1bb33ea.parquet,intermediate/15b4/comparisons/cmp_86e5db71c1bb33ea.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_a6275c7613e223b1,gt_fd539737d1f5d9cb,F11,GBMI,GBMI::VTE,Venous thromboembolism,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2195,1828,,0,1235,0,1235,1235,1157,1235,1235,1235,749,1228,689,689.0,225,0,225.0,0.0,True,True,0.0,0.0,4.0,7.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1466.0,31042.0,32508.0,0.045096591608219515,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a6275c7613e223b1.parquet,intermediate/15b4/comparisons/cmp_a6275c7613e223b1.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.4266267365860111,0.11438076875490408,0.11232313106545172,-0.13340161550570934,-0.5719275175965961,-0.5697777769842439,0.7140799772190692,0.7147370263288806,0.7113584079015897,9.0,0.7777777777777778,0.15323345945112482,True,7.570854078896974,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_f1d366955c52855b,gt_fd539737d1f5d9cb,F11,GBMI,GBMI::VTE,Venous thromboembolism,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2195,733,,0,733,0,733,733,733,733,733,733,688,730,686,686.0,214,0,214.0,0.0,True,True,0.0,0.0,2.0,3.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1037.0,12479.0,13516.0,0.07672388280556378,True,True,,True,,False,intermediate/15b4/comparisons/cmp_f1d366955c52855b.parquet,intermediate/15b4/comparisons/cmp_f1d366955c52855b.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.18007843806196966,-0.14307321355788696,-0.14444052364391557,-0.16263502039351851,-0.976699294846932,-0.9753986354025034,0.3798851731736238,0.3168058327924434,0.3153824572019436,8.0,0.5,-0.019294171950593145,False,6.492392430187684,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_add0fff00fe30c88,gt_fd539737d1f5d9cb,F11,GBMI,GBMI::VTE,Venous thromboembolism,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2195,598,,0,598,0,598,598,598,598,598,598,590,597,589,589.0,212,0,212.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,193.0,77462.0,77655.0,0.0024853518768913787,True,True,,True,,False,intermediate/15b4/comparisons/cmp_add0fff00fe30c88.parquet,intermediate/15b4/comparisons/cmp_add0fff00fe30c88.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.5252632589277606,0.34822439532258637,0.34691873349007885,-0.7012826010122343,-0.5395058243329709,-0.5316192291888057,1.7712269808970331,1.3118939883570464,1.305468172738514,6.0,0.6666666666666666,0.26161527682343894,True,10.754445835084157,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_a948136728fe0452,gt_698ec9454245813e,F2,GBMI,GBMI::VTE,Venous thromboembolism,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1188,1131,,0,483,0,483,483,444,483,483,483,248,482,227,227.0,45,0,45.0,0.0,True,True,0.0,0.0,0.0,1.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1466.0,31042.0,32508.0,0.045096591608219515,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a948136728fe0452.parquet,intermediate/15b4/comparisons/cmp_a948136728fe0452.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_71589a44d3743513,gt_698ec9454245813e,F2,GBMI,GBMI::VTE,Venous thromboembolism,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1188,292,,0,292,0,292,292,292,292,292,292,260,292,260,260.0,45,0,45.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,25146.0,890722.0,915868.0,0.02745592159568846,True,binary,cc,1037.0,12479.0,13516.0,0.07672388280556378,True,True,,True,,False,intermediate/15b4/comparisons/cmp_71589a44d3743513.parquet,intermediate/15b4/comparisons/cmp_71589a44d3743513.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
